word,coefficient,abs_coef
copycat,0.1225141885363664,0.1225141885363664
blog,0.12184992198135103,0.12184992198135103
letter,0.12161720254466873,0.12161720254466873
veget,0.12150089947570344,0.12150089947570344
summari,0.12139283271432512,0.12139283271432512
shatter,0.12107017831424441,0.12107017831424441
nar,0.12083105898336671,0.12083105898336671
acc,0.12075715278016463,0.12075715278016463
jeff,0.1205176676405705,0.1205176676405705
turbin,0.12047878105852275,0.12047878105852275
numa,0.12030213609055901,0.12030213609055901
mistak,0.1200749955772967,0.1200749955772967
picken,0.11991625341980494,0.11991625341980494
tent,0.11990187075028713,0.11990187075028713
idea,0.11977174239659032,0.11977174239659032
map,0.11955529856882115,0.11955529856882115
livingsaf,0.11922581858436208,0.11922581858436208
yep,0.11898477170645308,0.11898477170645308
fart,0.11895165966892506,0.11895165966892506
bronx,0.11879368949000584,0.11879368949000584
school,0.11875609735521513,0.11875609735521513
missil,0.11820840415936539,0.11820840415936539
anynum,0.11797004834829278,0.11797004834829278
arwx,0.1179687102049334,0.1179687102049334
hear,0.11770091121462276,0.11770091121462276
nummin,0.1168210034442943,0.1168210034442943
vacat,0.11676225101392265,0.11676225101392265
speak,0.11666401424978896,0.11666401424978896
lmfaoooo,0.11638759551294638,0.11638759551294638
doug,0.1160849974190502,0.1160849974190502
toddler,0.11605122931284477,0.11605122931284477
spong,0.11596438743094127,0.11596438743094127
gari,0.11593678607530483,0.11593678607530483
intend,0.11572218338580134,0.11572218338580134
produc,0.11551085645886745,0.11551085645886745
deploy,0.1153850204947996,0.1153850204947996
leg,0.11533709381674312,0.11533709381674312
inciweb,0.11521944526607818,0.11521944526607818
hiphop,0.11497245618698969,0.11497245618698969
despit,0.11494988080783884,0.11494988080783884
elliott,0.11442690303565312,0.11442690303565312
iredel,0.11403708454604286,0.11403708454604286
mooresvil,0.11403708454604286,0.11403708454604286
argu,0.11401880032504719,0.11401880032504719
meek,0.11395305304049383,0.11395305304049383
steve,0.11389068758601462,0.11389068758601462
hipster,0.11373859098679474,0.11373859098679474
notley,0.11315190756981194,0.11315190756981194
dr,0.11274571029674163,0.11274571029674163
pass,0.11261300425774709,0.11261300425774709
lgl,0.11239567205974679,0.11239567205974679
first,0.11236337321903335,0.11236337321903335
thigh,0.11217835287703208,0.11217835287703208
germani,0.11151279423420254,0.11151279423420254
prosecut,0.11136793061009796,0.11136793061009796
readi,0.11125483210778343,0.11125483210778343
treeporn,0.11119645135312312,0.11119645135312312
mandatori,0.11115539003449691,0.11115539003449691
lake,0.11064618239829185,0.11064618239829185
footag,0.11056447285738483,0.11056447285738483
town,0.11055673793450606,0.11055673793450606
pray,0.11055481972347764,0.11055481972347764
weston,0.11043781631498259,0.11043781631498259
custer,0.11043781631498259,0.11043781631498259
unr,0.11043781631498259,0.11043781631498259
pennington,0.11043781631498259,0.11043781631498259
tutor,0.1103925598669094,0.1103925598669094
suprem,0.11031505855258017,0.11031505855258017
shooter,0.1102435248355025,0.1102435248355025
rais,0.10978510639217141,0.10978510639217141
youv,0.10971961837550064,0.10971961837550064
santa,0.10951224108900412,0.10951224108900412
gander,0.10913756079383265,0.10913756079383265
dollar,0.10910448689569062,0.10910448689569062
experi,0.10892282506851687,0.10892282506851687
cawx,0.10838280906647103,0.10838280906647103
certain,0.10836371999385096,0.10836371999385096
venezuela,0.10811966735893125,0.10811966735893125
llf,0.1080956397641625,0.1080956397641625
hide,0.10770860676889674,0.10770860676889674
cityofcalgari,0.1075332895778714,0.1075332895778714
environ,0.10734607303166456,0.10734607303166456
actual,0.1072807538755484,0.1072807538755484
ton,0.10699769208471357,0.10699769208471357
crude,0.10660554308078332,0.10660554308078332
skim,0.1065719836104195,0.1065719836104195
enugu,0.10651675426787328,0.10651675426787328
carr,0.10638118426510657,0.10638118426510657
spaniel,0.1062330517215989,0.1062330517215989
abus,0.10578233810924198,0.10578233810924198
unpreced,0.10573887322610497,0.10573887322610497
thunder,0.10570789469140202,0.10570789469140202
jamesmelvil,0.10555820226051518,0.10555820226051518
robot,0.10549909569118504,0.10549909569118504
faulti,0.10538036673642895,0.10538036673642895
gmt,0.10526171554283612,0.10526171554283612
broadcast,0.10513017130896636,0.10513017130896636
gray,0.10503735023632857,0.10503735023632857
worst,0.10496972485166911,0.10496972485166911
thin,0.10490469973385265,0.10490469973385265
total,0.10464955106144654,0.10464955106144654
enact,0.1045311940893628,0.1045311940893628
cannon,0.10443427468747189,0.10443427468747189
vine,0.1043317162364732,0.1043317162364732
fool,0.10338156323602096,0.10338156323602096
recap,0.10337374336177209,0.10337374336177209
bail,0.10333212349457342,0.10333212349457342
ian,0.10330756255196384,0.10330756255196384
bmw,0.10258841623305817,0.10258841623305817
separ,0.10250974791053466,0.10250974791053466
bottom,0.10228016342798152,0.10228016342798152
suv,0.10224023324591296,0.10224023324591296
epicent,0.10201915919597347,0.10201915919597347
abcnew,0.10162748443986308,0.10162748443986308
madison,0.10157485210306007,0.10157485210306007
bottl,0.10139800848541661,0.10139800848541661
extra,0.10139058535196101,0.10139058535196101
isil,0.10124523799830748,0.10124523799830748
banquet,0.10083219062740484,0.10083219062740484
fifth,0.10041736928475223,0.10041736928475223
must,0.09973819832224771,0.09973819832224771
whole,0.09958203288432846,0.09958203288432846
bummer,0.09912019391772803,0.09912019391772803
ssw,0.09885458282588981,0.09885458282588981
anza,0.09885458282588981,0.09885458282588981
tradit,0.09837884411101769,0.09837884411101769
moor,0.09807436907811556,0.09807436907811556
familia,0.09806238423924098,0.09806238423924098
mill,0.0980558008292653,0.0980558008292653
negoti,0.09774136473700995,0.09774136473700995
col,0.09771435404166627,0.09771435404166627
nbc,0.09763207999771711,0.09763207999771711
gunmen,0.09709298461686715,0.09709298461686715
particularli,0.09706831068650193,0.09706831068650193
plug,0.09693709223111857,0.09693709223111857
novel,0.09683321791748674,0.09683321791748674
downfal,0.09681184395668596,0.09681184395668596
part,0.09679633166270558,0.09679633166270558
franklin,0.09652421507081166,0.09652421507081166
esteem,0.09648083074626368,0.09648083074626368
charger,0.09642206051067397,0.09642206051067397
physician,0.09625175290595728,0.09625175290595728
illustr,0.09594196594974658,0.09594196594974658
patna,0.09556813449601366,0.09556813449601366
race,0.09515668867606114,0.09515668867606114
museum,0.09432037537498011,0.09432037537498011
other,0.09416062660636852,0.09416062660636852
detail,0.09406592441657076,0.09406592441657076
modi,0.09388414668570537,0.09388414668570537
chevrolet,0.09383482892260064,0.09383482892260064
jacket,0.0933098651143223,0.0933098651143223
unrest,0.09321396162364227,0.09321396162364227
mourn,0.09284396672462097,0.09284396672462097
tokyo,0.09277578931452185,0.09277578931452185
app,0.09262413192998568,0.09262413192998568
trap,0.09255964747983983,0.09255964747983983
london,0.09210441556305964,0.09210441556305964
geyser,0.09185213060947825,0.09185213060947825
chairman,0.09150824724950637,0.09150824724950637
neck,0.09112543628259989,0.09112543628259989
rnum,0.09091702129744975,0.09091702129744975
elderli,0.09082793093049209,0.09082793093049209
sunday,0.09078922146792749,0.09078922146792749
swim,0.0907411942804955,0.0907411942804955
ut,0.09050115714488596,0.09050115714488596
fbi,0.09044049453689881,0.09044049453689881
trophi,0.09036684295247004,0.09036684295247004
teamstream,0.09026647026375269,0.09026647026375269
leagu,0.0896059314160712,0.0896059314160712
starter,0.08948011341533842,0.08948011341533842
present,0.0894120992131512,0.0894120992131512
illeg,0.08936482661704288,0.08936482661704288
blk,0.08924914251798209,0.08924914251798209
gloriou,0.08916187913267894,0.08916187913267894
barn,0.08803588837503618,0.08803588837503618
twentynin,0.0880100920244053,0.0880100920244053
mania,0.08799216260772669,0.08799216260772669
tidal,0.08794308057778,0.08794308057778
knob,0.08787242485969564,0.08787242485969564
spoil,0.08772707967753543,0.08772707967753543
syrian,0.0876480415787188,0.0876480415787188
vip,0.08750550280253344,0.08750550280253344
nick,0.08739844260877336,0.08739844260877336
fenc,0.08735857621601262,0.08735857621601262
gem,0.08732439797306012,0.08732439797306012
tennesse,0.0872631126544607,0.0872631126544607
coffe,0.08708203551670558,0.08708203551670558
bn,0.08688642197594076,0.08688642197594076
scar,0.08671347847565247,0.08671347847565247
bone,0.0866569935774272,0.0866569935774272
neil,0.08664580018848735,0.08664580018848735
gov,0.08593757734589025,0.08593757734589025
effort,0.0858668496631613,0.0858668496631613
ronaldo,0.08573789559483555,0.08573789559483555
beg,0.08532128306104336,0.08532128306104336
impend,0.08529545347956548,0.08529545347956548
wale,0.08483430283853322,0.08483430283853322
hour,0.08474658010313986,0.08474658010313986
flush,0.0845372086404106,0.0845372086404106
cbsnum,0.08452681647352761,0.08452681647352761
univers,0.08425645817077827,0.08425645817077827
bolster,0.08415065290991285,0.08415065290991285
bird,0.08410643191877958,0.08410643191877958
scale,0.0839895226373013,0.0839895226373013
hooligan,0.08380451762085392,0.08380451762085392
googl,0.08375143064717225,0.08375143064717225
react,0.08321736039896013,0.08321736039896013
author,0.08287540478103739,0.08287540478103739
midwest,0.08278484750294442,0.08278484750294442
journalist,0.0824446548095747,0.0824446548095747
patienc,0.08243815692349826,0.08243815692349826
greg,0.08220824853200812,0.08220824853200812
nazi,0.08205046462172993,0.08205046462172993
billneelynbc,0.08180233841859284,0.08180233841859284
honor,0.08168509553199013,0.08168509553199013
embarrass,0.08164906531373918,0.08164906531373918
mould,0.0815083796096155,0.0815083796096155
numcj,0.0815083796096155,0.0815083796096155
fish,0.08148132372663486,0.08148132372663486
growth,0.08118947803589499,0.08118947803589499
pepper,0.0809295846039069,0.0809295846039069
accept,0.0808703966174853,0.0808703966174853
vanuatu,0.0808026224763984,0.0808026224763984
lobbi,0.08036795990260014,0.08036795990260014
mgm,0.08019176579431199,0.08019176579431199
hi,0.08000774384571345,0.08000774384571345
fresh,0.07990583740225746,0.07990583740225746
glenn,0.07986259519395943,0.07986259519395943
gilbertnum,0.07979458327384226,0.07979458327384226
run,0.07949951637978012,0.07949951637978012
cad,0.07948914113093121,0.07948914113093121
broken,0.07917067529961368,0.07917067529961368
jacqui,0.07901059946067246,0.07901059946067246
hello,0.07894949127782173,0.07894949127782173
marian,0.07890184028675695,0.07890184028675695
sweetnumyoung,0.07884153874717797,0.07884153874717797
rape,0.07871601035180972,0.07871601035180972
incas,0.07851459888345197,0.07851459888345197
dubstep,0.07831122241472104,0.07831122241472104
crater,0.07806010547557106,0.07806010547557106
score,0.07802192068034947,0.07802192068034947
rubbl,0.07750426384208008,0.07750426384208008
nj,0.07721897513327726,0.07721897513327726
inform,0.07686380966641163,0.07686380966641163
grove,0.07682324109135812,0.07682324109135812
roster,0.0767948351392853,0.0767948351392853
oth,0.07653161923165415,0.07653161923165415
mobil,0.07632283711317354,0.07632283711317354
photograph,0.07592184690188337,0.07592184690188337
dam,0.07565586843019444,0.07565586843019444
behind,0.0755919416260388,0.0755919416260388
rickperri,0.07526380382597456,0.07526380382597456
frontpag,0.07526380382597456,0.07526380382597456
testifi,0.07487111408850469,0.07487111408850469
wy,0.07481618057509909,0.07481618057509909
tin,0.07466346968302676,0.07466346968302676
eastward,0.07465761484617256,0.07465761484617256
surfer,0.0741526261527058,0.0741526261527058
eaten,0.07329935510760824,0.07329935510760824
packag,0.07286087578906433,0.07286087578906433
strongli,0.07249702128874788,0.07249702128874788
man,0.0724940197612632,0.0724940197612632
abil,0.07234911822285184,0.07234911822285184
talkin,0.0722222454755875,0.0722222454755875
arena,0.07218966314043049,0.07218966314043049
requir,0.07189140131409091,0.07189140131409091
account,0.07169580392504205,0.07169580392504205
attain,0.07113513507884553,0.07113513507884553
cafir,0.07099717437719091,0.07099717437719091
aliv,0.07080278747451521,0.07080278747451521
shame,0.07073030204233272,0.07073030204233272
endur,0.07024235501295865,0.07024235501295865
jealou,0.07015336202099919,0.07015336202099919
ay,0.0700607805097047,0.0700607805097047
tori,0.06989151382471356,0.06989151382471356
youngheroesid,0.06979220091263089,0.06979220091263089
pantherattack,0.06979220091263089,0.06979220091263089
hahah,0.06964456002309505,0.06964456002309505
palm,0.06957797596218916,0.06957797596218916
mean,0.06952452628761684,0.06952452628761684
shit,0.06941172621554838,0.06941172621554838
known,0.06928701254395858,0.06928701254395858
yall,0.0691154707135601,0.0691154707135601
that,0.06902064409831503,0.06902064409831503
extern,0.06872474573179373,0.06872474573179373
tp,0.06851370954264543,0.06851370954264543
struck,0.06745043136257274,0.06745043136257274
queen,0.06740602380186263,0.06740602380186263
shook,0.06724079792336995,0.06724079792336995
loot,0.06720694222636167,0.06720694222636167
ultim,0.06705887877783596,0.06705887877783596
bbcnew,0.06703687023497718,0.06703687023497718
gp,0.06679911398848198,0.06679911398848198
decis,0.0666121491595841,0.0666121491595841
comedi,0.06658519426417878,0.06658519426417878
florida,0.06635252197546013,0.06635252197546013
partnership,0.06623950064014403,0.06623950064014403
june,0.06594878802872707,0.06594878802872707
pizza,0.06554488071494194,0.06554488071494194
awwww,0.0654959891517421,0.0654959891517421
vaccin,0.06502566284304405,0.06502566284304405
bulli,0.0646509923729652,0.0646509923729652
maker,0.06410551896596946,0.06410551896596946
senat,0.06383043314736546,0.06383043314736546
nobodi,0.0636545197703948,0.0636545197703948
artist,0.06364254183354283,0.06364254183354283
techniqu,0.06347395772363508,0.06347395772363508
sanction,0.06334789553958926,0.06334789553958926
chop,0.06308722538996339,0.06308722538996339
trillion,0.06302693795185282,0.06302693795185282
abandon,0.06268612286199894,0.06268612286199894
trash,0.06262190276475268,0.06262190276475268
suruc,0.06250731857658554,0.06250731857658554
birmingham,0.06247286745127244,0.06247286745127244
jail,0.06233218312219638,0.06233218312219638
costli,0.061815495290316574,0.061815495290316574
oop,0.061153156602831715,0.061153156602831715
parad,0.06104776486840503,0.06104776486840503
director,0.06095674808195164,0.06095674808195164
cyber,0.06094545826049554,0.06094545826049554
view,0.06085918681771556,0.06085918681771556
logic,0.060764252761916014,0.060764252761916014
network,0.060757224905437446,0.060757224905437446
within,0.060569129142075705,0.060569129142075705
si,0.060500989380730834,0.060500989380730834
heart,0.06017283691154555,0.06017283691154555
toronto,0.05992629411193685,0.05992629411193685
improv,0.059687470507672716,0.059687470507672716
mistreat,0.05957439012998642,0.05957439012998642
campfir,0.05948928629935416,0.05948928629935416
careless,0.05948928629935416,0.05948928629935416
obvious,0.05934076527441246,0.05934076527441246
factor,0.05932038543344089,0.05932038543344089
unknown,0.05927478038751043,0.05927478038751043
backpack,0.059201633457872785,0.059201633457872785
cop,0.05909910581833657,0.05909910581833657
player,0.05908559108736433,0.05908559108736433
cr,0.058900895135372555,0.058900895135372555
critic,0.058863655953711236,0.058863655953711236
earlier,0.05846812325855745,0.05846812325855745
slanglucci,0.058433664525794966,0.058433664525794966
fettilootch,0.058433664525794966,0.058433664525794966
snap,0.05832008112575695,0.05832008112575695
drag,0.058019395317537956,0.058019395317537956
festiv,0.057792614469009046,0.057792614469009046
websit,0.057310751053218104,0.057310751053218104
unavoid,0.057211821419571166,0.057211821419571166
kiev,0.057210544202361005,0.057210544202361005
oak,0.05714500556094996,0.05714500556094996
left,0.057139617374355016,0.057139617374355016
crippl,0.05688944026913665,0.05688944026913665
domin,0.05681263915776861,0.05681263915776861
frequent,0.056784266523025616,0.056784266523025616
away,0.05678330255808208,0.05678330255808208
halifax,0.05650969917142588,0.05650969917142588
assum,0.05650716207248523,0.05650716207248523
ri,0.0561715936404788,0.0561715936404788
ptnum,0.05616306748369508,0.05616306748369508
tomcatart,0.05559446114115157,0.05559446114115157
measur,0.05559237556189032,0.05559237556189032
stupid,0.05528723660838798,0.05528723660838798
multi,0.05524443615513444,0.05524443615513444
saturn,0.054898765984281984,0.054898765984281984
cheap,0.054651506747017464,0.054651506747017464
architectur,0.05442548305506188,0.05442548305506188
scandal,0.05438708976579826,0.05438708976579826
transgend,0.05405868279999556,0.05405868279999556
moder,0.05340481757038896,0.05340481757038896
teach,0.053305456587121804,0.053305456587121804
drake,0.05287842658033595,0.05287842658033595
spencer,0.052870953958647444,0.052870953958647444
originalfunko,0.052870953958647444,0.052870953958647444
corey,0.052852436158243955,0.052852436158243955
theori,0.05265259393632721,0.05265259393632721
slowli,0.05229687781863214,0.05229687781863214
jp,0.0521798470109273,0.0521798470109273
drive,0.05209835694008852,0.05209835694008852
gambit,0.052039821243108096,0.052039821243108096
kitten,0.05169025571593277,0.05169025571593277
backyard,0.05168320221689825,0.05168320221689825
brisk,0.051622498668003114,0.051622498668003114
myfitnessp,0.051622498668003114,0.051622498668003114
cord,0.05157840182658889,0.05157840182658889
wew,0.05146711135397782,0.05146711135397782
connect,0.05139181355620839,0.05139181355620839
aust,0.05138844742556881,0.05138844742556881
didnt,0.05125545137325892,0.05125545137325892
kelli,0.05119927902722151,0.05119927902722151
italian,0.05104034654841602,0.05104034654841602
dame,0.05099512567354367,0.05099512567354367
suppos,0.05058400285228733,0.05058400285228733
correl,0.05053168739168908,0.05053168739168908
previou,0.05047582371851454,0.05047582371851454
telegraph,0.0501423558733234,0.0501423558733234
numb,0.04982896304754452,0.04982896304754452
decor,0.049819102015836524,0.049819102015836524
en,0.04978399254712219,0.04978399254712219
chnum,0.04977852017293995,0.04977852017293995
select,0.049715428877697226,0.049715428877697226
tide,0.049100063768046515,0.049100063768046515
pickup,0.0488869946108584,0.0488869946108584
aunt,0.04840169401643044,0.04840169401643044
beach,0.04827981455708561,0.04827981455708561
fossil,0.04810217008364839,0.04810217008364839
pamela,0.047947786887110815,0.047947786887110815
bruis,0.04788541865087722,0.04788541865087722
katrina,0.04713361246074143,0.04713361246074143
blowout,0.046949202778304916,0.046949202778304916
internet,0.0465770315344859,0.0465770315344859
censu,0.04648702657026785,0.04648702657026785
tanzania,0.04648702657026785,0.04648702657026785
beforeitsnew,0.0463312400134736,0.0463312400134736
guid,0.04608519336401122,0.04608519336401122
disappear,0.046004229631289556,0.046004229631289556
ik,0.04575238364406,0.04575238364406
told,0.045723325626862675,0.045723325626862675
em,0.04551215778295217,0.04551215778295217
slightli,0.04537514145808883,0.04537514145808883
pressur,0.04522576642554005,0.04522576642554005
balanc,0.04516935026504117,0.04516935026504117
feder,0.04507740761893065,0.04507740761893065
spur,0.04485353457069945,0.04485353457069945
yesterday,0.04443918593421947,0.04443918593421947
